,order_id,Tip
39508,3130399,T
39509,231094,T
39510,2202992,T
39511,1619521,F
39512,850291,F
39513,1928797,T
39514,2607055,F
39515,1770081,F
39516,179222,F
39517,658337,T
39518,1855461,F
39519,1073971,F
39520,598687,T
39521,1891233,F
39522,2378191,F
39523,1536046,F
39524,483411,F
39525,1734125,F
39526,1538567,F
39527,3211442,F
39528,497517,T
39529,1782115,F
39530,1881862,F
39531,2212143,F
39532,3408271,F
39533,2539318,F
39534,3171893,T
39535,1106904,T
39536,118680,F
39537,3383188,T
39538,1339371,F
39539,1385586,F
39540,1855415,F
39541,1630213,F
39542,819693,F
39543,1366976,F
39544,1823676,F
39545,1488889,T
39546,2846098,F
39547,2578306,F
39548,697246,F
39549,13248,F
39550,2671198,F
39551,1965994,F
39552,2013621,F
39553,751284,T
39554,1520022,F
39555,3275374,F
39556,2246632,F
39557,2183953,F
39558,1485372,T
39559,26915,F
39560,1882668,F
39561,91799,F
39562,2995725,F
39563,894847,F
39564,3155128,F
39565,261853,F
39566,1256890,T
39567,744195,F
39568,2850853,F
39569,1728825,F
39570,2368043,F
39571,1813526,F
39572,2214749,F
39573,1146705,T
39574,3343826,F
39575,2073916,F
39576,1234361,F
39577,1001243,F
39578,2483018,T
39579,1132799,F
39580,2680800,F
39581,2185337,F
39582,3107508,T
39583,3293181,F
39584,3288699,F
39585,3370892,F
39586,126121,F
39587,1831258,F
39588,2686737,F
39589,2244441,F
39590,391650,F
39591,2673515,F
39592,3282365,F
39593,1480630,F
39594,1276348,F
39595,1346472,F
39596,1345792,F
39597,2456272,F
39598,1613722,F
39599,3320838,F
39600,1240033,T
39601,376021,T
39602,2742560,F
39603,1179550,F
39604,3005254,T
39605,1011303,T
39606,2299882,F
39607,2795582,F
39608,168357,F
39609,840916,T
39610,1541247,T
39611,233572,T
39612,2496661,F
39613,2287675,F
39614,1707681,T
39615,210345,F
39616,1914257,F
39617,19345,F
39618,2361695,T
39619,1200932,F
39620,1725973,T
39621,902350,F
39622,1685633,F
39623,966419,F
39624,3402937,F
39625,3300906,F
39626,276491,T
39627,535313,F
39628,554109,T
39629,1581186,F
39630,1628117,F
39631,818685,F
39632,2097474,F
39633,2940554,F
39634,1240189,T
39635,2263885,T
39636,1892312,T
39637,1562106,F
39638,2240205,T
39639,2238041,T
39640,3011026,T
39641,238722,F
39642,2634931,T
39643,1777414,T
39644,1966770,F
39645,686233,T
39646,798257,F
39647,2695665,F
39648,1854548,F
39649,1518990,F
39650,1397413,F
39651,1374161,F
39652,1100322,T
39653,836752,F
39654,49365,F
39655,427127,F
39656,1309025,F
39657,3121256,F
39658,217434,F
39659,407802,F
39660,2509255,T
39661,2500655,F
39662,2946428,F
39663,382563,T
39664,868543,F
39665,1553215,T
39666,2404866,F
39667,1341384,F
39668,2746868,F
39669,180547,F
39670,3195104,F
39671,1147420,T
39672,1507428,F
39673,155129,F
39674,1780862,F
39675,2849316,F
39676,1914048,F
39677,2904885,T
39678,2766595,T
39679,505647,F
39680,2083791,F
39681,657154,F
39682,318770,F
39683,879006,F
39684,2747806,F
39685,2205590,T
39686,1481947,F
39687,3114103,F
39688,819802,F
39689,2371784,F
39690,1049642,F
39691,2268319,F
39692,1859505,F
39693,1669902,F
39694,408071,T
39695,2210461,F
39696,1745861,F
39697,2301520,F
39698,1926072,F
39699,1747900,F
39700,2839278,F
39701,1320319,T
39702,2171489,F
39703,923516,F
39704,1442227,F
39705,2614247,F
39706,844405,T
39707,2672623,F
39708,2097425,F
39709,2388028,F
39710,1736277,F
39711,101544,T
39712,2269917,F
39713,766403,F
39714,2016003,F
39715,1771368,T
39716,2625731,T
39717,2430449,T
39718,2688932,F
39719,409914,T
39720,1785344,T
39721,1699673,F
39722,1640753,F
39723,1318825,F
39724,2520704,F
39725,831230,F
39726,3302240,T
39727,1649616,T
39728,220403,F
39729,3011721,F
39730,975841,F
39731,1217545,T
39732,2783159,F
39733,1075394,F
39734,2118753,F
39735,1950365,F
39736,223560,T
39737,2546347,F
39738,1718158,T
39739,2474376,F
39740,726579,T
39741,2259393,F
39742,73885,F
39743,1976611,T
39744,3027770,F
39745,1622626,T
39746,911145,F
39747,697786,F
39748,1409943,F
39749,1371536,F
39750,2988753,F
39751,511895,F
39752,843494,F
39753,1603839,T
39754,2888484,F
39755,2038771,F
39756,913813,T
39757,653708,F
39758,3150951,F
39759,2369786,F
39760,3049510,F
39761,2091533,F
39762,1756197,F
39763,1051995,F
39764,807733,F
39765,1542546,F
39766,1389007,F
39767,1754528,F
39768,2663702,F
39769,1259558,T
39770,1221717,T
39771,815161,T
39772,1214775,T
39773,1383494,F
39774,2929106,T
39775,1842037,T
39776,2050865,F
39777,1719692,F
39778,815530,F
39779,2659094,F
39780,3036303,F
39781,445384,F
39782,1122986,T
39783,3395041,T
39784,2097356,F
39785,167162,F
39786,2993431,T
39787,2785584,T
39788,170029,F
39789,1090807,F
39790,106924,F
39791,2857131,T
39792,352163,F
39793,847366,F
39794,903649,F
39795,479985,F
39796,3300529,F
39797,1373146,F
39798,3407051,F
39799,961906,F
39800,1951482,T
39801,2716895,F
39802,880793,T
39803,934122,T
39804,2268861,F
39805,111661,F
39806,3241461,T
39807,387828,F
39808,1587287,F
39809,1628170,F
39810,2616222,F
39811,1549582,F
39812,1394499,F
39813,1421897,F
39814,2753183,F
39815,3132213,F
39816,3195265,F
39817,2809607,F
39818,1653117,F
39819,3340289,F
39820,1078446,F
39821,170326,F
39822,1083629,T
39823,3111452,T
39824,1015520,T
39825,3002263,T
39826,2898616,F
39827,2633645,F
39828,195608,F
39829,3009311,F
39830,1154003,T
39831,2299196,T
39832,1559957,F
39833,1303019,F
39834,72167,F
39835,1727889,T
39836,2504570,F
39837,1619590,F
39838,3311580,F
39839,854565,T
39840,397861,F
39841,1916727,F
39842,3207620,T
39843,1640638,T
39844,50761,F
39845,3074549,T
39846,1229236,F
39847,2655425,T
39848,2055314,T
39849,2057318,T
39850,1988460,F
39851,728752,F
39852,586800,F
39853,3188045,F
39854,3396597,F
39855,2106318,T
39856,1738027,F
39857,1531489,F
39858,2340228,T
39859,261959,F
39860,1223296,F
39861,2861444,F
39862,2553193,F
39863,2323275,F
39864,1899335,T
39865,56788,T
39866,2456522,F
39867,1448149,F
39868,2331346,F
39869,1214886,T
39870,509800,F
39871,2403132,T
39872,1663437,F
39873,3037146,T
39874,762448,F
39875,2215551,T
39876,752586,F
39877,904455,F
39878,642947,F
39879,2619369,T
39880,2479697,F
39881,1524318,T
39882,3236084,F
39883,337789,T
39884,1382284,F
39885,1043502,F
39886,1640025,F
39887,2309350,T
39888,2979511,T
39889,3194094,F
39890,1985937,T
39891,1942007,F
39892,2065257,F
39893,617427,F
39894,1018822,T
39895,585511,F
39896,2268571,F
39897,2019448,F
39898,692934,F
39899,1744303,F
39900,1337603,T
39901,1911293,F
39902,1358547,F
39903,2344540,F
39904,764640,F
39905,2576174,F
39906,1446897,T
39907,80859,F
39908,11526,T
39909,3094266,F
39910,1179409,F
39911,3127976,T
39912,639811,F
39913,1942995,T
39914,2905048,F
39915,896349,T
39916,2705035,T
39917,3149142,F
39918,2548412,F
39919,1827796,F
39920,2392614,F
39921,324106,F
39922,1746978,F
39923,695036,T
39924,2725158,T
39925,1514193,F
39926,632802,F
39927,1198291,T
39928,1252113,T
39929,3125472,F
39930,1730419,T
39931,1194733,F
39932,153572,T
39933,2215402,F
39934,1933506,T
39935,2981036,F
39936,64250,F
39937,329988,F
39938,1415693,F
39939,2066274,F
39940,3202986,F
39941,176749,F
39942,1037453,T
39943,2802587,F
39944,784060,F
39945,136268,T
39946,3236441,F
39947,827095,F
39948,1066835,F
39949,243179,T
39950,3209286,T
39951,895436,T
39952,2431884,F
39953,3311565,F
39954,513523,F
39955,2476648,F
39956,1559898,F
39957,2073787,T
39958,1324208,F
39959,1750524,T
39960,2847929,T
39961,3377143,F
39962,3129405,F
39963,621153,T
39964,2857641,T
39965,2979827,T
39966,1384715,F
39967,448801,F
39968,3241183,T
39969,3256617,F
39970,1125352,F
39971,2571343,T
39972,635137,F
39973,193585,T
39974,3189272,F
39975,2538472,T
39976,989578,T
39977,1283976,F
39978,2117385,F
39979,1953648,F
39980,2715302,T
39981,248069,T
39982,507035,F
39983,3414052,F
39984,399599,F
39985,258054,F
39986,3211477,F
39987,3293547,F
39988,1496980,F
39989,3000092,T
39990,1206770,T
39991,2808255,F
39992,1637578,F
39993,1116387,F
39994,667529,F
39995,2194250,F
39996,2625733,F
39997,2095696,F
39998,1761969,F
39999,2183600,F
40000,1424655,F
40001,2507265,F
40002,3149538,T
40003,2482444,F
40004,2045570,T
40005,2697324,F
40006,989152,F
40007,2497400,F
40008,1015816,F
40009,3269227,T
40010,1535731,F
40011,2547829,F
40012,2914788,T
40013,1209814,T
40014,2025015,F
40015,1491526,F
40016,1713786,F
40017,3217842,F
40018,1469840,T
40019,1939915,T
40020,1675925,F
40021,2468337,F
40022,2286141,F
40023,2088942,F
40024,2234598,F
40025,981036,F
40026,2993326,F
40027,3323708,F
40028,2902385,F
40029,531889,F
40030,2336989,F
40031,871181,F
40032,1897273,F
40033,1914386,F
40034,1101039,F
40035,493162,F
40036,2869511,F
40037,3410404,F
40038,1979981,F
40039,2495293,F
40040,1989329,T
40041,1633008,F
40042,2704823,F
40043,3358839,T
40044,2089438,F
40045,1081452,T
40046,45923,F
40047,1464083,T
40048,1886311,F
40049,2453132,T
40050,2204971,T
40051,111992,F
40052,1343062,F
40053,3072678,T
40054,79802,T
40055,2136717,F
40056,528351,F
40057,3324827,F
40058,2497307,T
40059,1262763,F
40060,2155996,F
40061,1861568,F
40062,2054310,T
40063,1258938,F
40064,1829438,F
40065,345679,F
40066,3168742,F
40067,3053561,F
40068,1695163,F
40069,2935686,T
40070,1621881,F
40071,753264,F
40072,2109887,T
40073,164155,F
40074,3328036,F
40075,2864773,F
40076,142576,F
40077,3078645,F
40078,3115301,F
40079,1318972,T
40080,3177697,T
40081,2884670,F
40082,1109706,F
40083,493822,T
40084,2204763,F
40085,791701,F
40086,2423492,F
40087,648962,T
40088,1932457,F
40089,1451904,F
40090,1894034,F
40091,282331,F
40092,895577,F
40093,1096298,F
40094,2625264,F
40095,2362552,F
40096,1029026,T
40097,2180360,F
40098,255519,T
40099,1311771,T
40100,1884976,T
40101,2094967,F
40102,1968130,T
40103,469005,F
40104,682150,F
40105,1016860,F
40106,1219929,T
40107,2425764,T
40108,2036020,T
40109,567738,F
40110,1354329,F
40111,733650,F
40112,3128691,F
40113,2000172,T
40114,1488692,F
40115,1619449,F
40116,3220367,F
40117,140842,F
40118,3099491,F
40119,1882354,F
40120,402186,F
40121,176738,T
40122,1466340,T
40123,2844459,F
40124,1897407,F
40125,1822058,F
40126,685575,T
40127,1129140,F
40128,2250829,F
40129,1774609,F
40130,2043229,F
40131,1208351,T
40132,2650211,F
40133,1513570,F
40134,2417556,F
40135,887893,T
40136,1512843,F
40137,152609,T
40138,2008886,F
40139,329776,T
40140,1204729,F
40141,846078,F
40142,3180307,F
40143,3304304,F
40144,1837121,F
40145,75275,F
40146,425896,F
40147,1453287,F
40148,1757227,F
40149,3231517,T
40150,2518216,T
40151,2452064,F
40152,848495,F
40153,235535,T
40154,2608662,F
40155,799048,F
40156,1740183,T
40157,552045,F
40158,33888,F
40159,464950,F
40160,159948,F
40161,2079304,F
40162,377692,F
40163,955228,F
40164,1882538,T
40165,96938,F
40166,2562579,F
40167,1885929,F
40168,2681469,T
40169,897748,T
40170,500833,F
40171,2238597,T
40172,1726288,T
40173,1160723,T
40174,2801425,T
40175,26318,F
40176,522997,T
40177,1116671,F
40178,1513887,F
40179,2632953,F
40180,965938,F
40181,1062586,T
40182,1613591,T
40183,2446818,F
40184,1499128,F
40185,926801,F
40186,2354562,F
40187,1439011,F
40188,3145083,F
40189,1786862,F
40190,1197710,F
40191,3010555,F
40192,2346738,F
40193,3389370,F
40194,980381,F
40195,390255,F
40196,1314323,F
40197,2294837,F
40198,2528220,F
40199,935280,F
40200,211460,F
40201,2834152,F
40202,1578016,T
40203,1128541,F
40204,197484,T
40205,1101575,F
40206,1556263,T
40207,3285025,T
40208,3071824,F
40209,1810568,F
40210,2625715,F
40211,2921203,F
40212,930152,F
40213,1358007,F
40214,920184,T
40215,788458,F
40216,2400276,T
40217,1169931,F
40218,2756774,F
40219,2628021,F
40220,3266818,F
40221,2652572,F
40222,2336660,F
40223,619202,F
40224,544120,F
40225,1418962,F
40226,3124074,F
40227,3388867,F
40228,1600474,F
40229,3033830,F
40230,3063791,T
40231,3023807,F
40232,1293404,F
40233,2086784,F
40234,424652,F
40235,284187,F
40236,2305452,F
40237,275462,F
40238,2375353,F
40239,649133,F
40240,1787726,F
40241,585854,F
40242,1851175,F
40243,1272157,F
40244,2002747,F
40245,3116781,T
40246,173334,T
40247,2363490,T
40248,2921224,F
40249,427624,F
40250,212288,F
40251,2556044,T
40252,520532,F
40253,1960605,T
40254,1760549,F
40255,1329103,F
40256,2749554,F
40257,2860012,F
40258,3221105,T
40259,2053532,F
40260,1939750,F
40261,529288,F
40262,1116646,F
40263,3200065,F
40264,2043325,F
40265,615675,F
40266,651769,F
40267,738175,F
40268,1418847,T
40269,1458390,F
40270,1921821,F
40271,1221679,T
40272,1315474,T
40273,2203380,T
40274,3237525,T
40275,899092,F
40276,1681995,F
40277,1603907,F
40278,2631423,F
40279,859000,T
40280,1474556,F
40281,2785828,T
40282,2340536,F
40283,1434480,F
40284,94919,T
40285,3071568,F
40286,852325,F
40287,813558,F
40288,3241608,F
40289,2952880,T
40290,892019,T
40291,602696,F
40292,1083650,T
40293,1335935,F
40294,665603,F
40295,1964705,F
40296,2296995,F
40297,1120244,T
40298,815963,F
40299,2219495,T
40300,2042005,T
40301,1675956,F
40302,3248406,F
40303,3359968,T
40304,1660370,F
40305,1754671,F
40306,331158,F
40307,1719832,F
40308,333465,F
40309,3133606,T
40310,3362606,F
40311,502132,T
40312,3014022,F
40313,2127803,F
40314,1649109,F
40315,275291,F
40316,76249,F
40317,1911219,F
40318,2115344,T
40319,2693620,F
40320,2365575,F
40321,762211,F
40322,2347925,F
40323,949182,T
40324,2977393,F
40325,727184,F
40326,855818,F
40327,974424,F
40328,971748,F
40329,2885674,F
40330,931612,F
40331,155482,F
40332,2099413,F
40333,1612478,F
40334,2637038,F
40335,252011,T
40336,3399654,T
40337,1906052,T
40338,196415,F
40339,2305753,T
40340,2433478,F
40341,3363266,T
40342,723203,F
40343,3027892,T
40344,2880372,F
40345,3417904,F
40346,3369508,T
40347,3097749,F
40348,902055,F
40349,214635,T
40350,1736746,F
40351,1671865,F
40352,2516327,F
40353,3216334,F
40354,3048533,F
40355,922883,F
40356,689047,F
40357,2726549,T
40358,587556,F
40359,788323,T
40360,65743,F
40361,1874249,F
40362,959069,F
40363,1970199,F
40364,169684,F
40365,1539877,F
40366,330021,T
40367,2822866,F
40368,1129445,T
40369,1763345,F
40370,1938834,F
40371,1876691,T
40372,654346,F
40373,298641,F
40374,272174,T
40375,404996,T
40376,1102205,T
40377,2195202,F
40378,343777,F
40379,79573,T
40380,3234000,T
40381,221342,F
40382,2787519,F
40383,2526504,F
40384,951415,F
40385,1548252,F
40386,3032142,F
40387,1918624,T
40388,3038686,T
40389,1305739,T
40390,1150410,F
40391,1101129,F
40392,2054058,F
40393,2977441,F
40394,2003205,F
40395,1655563,T
40396,2213243,F
40397,1313179,F
40398,2824863,F
40399,978669,T
40400,1291773,T
40401,1432629,F
40402,1376144,T
40403,520527,F
40404,1270458,T
40405,2050728,F
40406,3257487,T
40407,746958,T
40408,688531,T
40409,2495702,F
40410,2098194,F
40411,1283375,F
40412,1757603,F
40413,432228,F
40414,1234606,F
40415,314923,F
40416,2047619,F
40417,2855404,F
40418,1746953,F
40419,1738779,T
40420,2541620,T
40421,3237739,T
40422,2609944,F
40423,299836,F
40424,1797540,F
40425,2204750,T
40426,817269,F
40427,3125780,F
40428,1823108,F
40429,3002803,F
40430,3070818,F
40431,203922,F
40432,3091641,F
40433,3149658,F
40434,1682236,T
40435,1085159,T
40436,1713478,F
40437,925104,F
40438,2923467,F
40439,1040695,F
40440,3111751,T
40441,2464881,T
40442,2936747,T
40443,2916564,T
40444,232743,F
40445,2033136,F
40446,962588,F
40447,1127412,F
40448,1532596,F
40449,3079652,T
40450,2276560,F
40451,2126360,T
40452,2240614,F
40453,1668380,F
40454,2263406,T
40455,2967802,T
40456,1375960,T
40457,1200403,F
40458,177908,F
40459,2201371,F
40460,1841996,F
40461,3396665,T
40462,637232,T
40463,2838536,F
40464,3185505,T
40465,752557,T
40466,1025978,F
40467,2259107,F
40468,1751138,F
40469,1741093,F
40470,3313825,F
40471,596291,F
40472,380738,F
40473,1175329,F
40474,1647659,T
40475,3394294,F
40476,2307150,F
40477,2043377,T
40478,1681659,T
40479,1541418,F
40480,849583,F
40481,2692617,F
40482,1247542,F
40483,737214,T
40484,648255,F
40485,1897477,F
40486,758695,F
40487,1219802,F
40488,1506398,F
40489,3179015,F
40490,2480148,T
40491,447881,F
40492,2346429,F
40493,2406275,F
40494,1777318,F
40495,687354,F
40496,1517051,T
40497,1706344,F
40498,2201715,T
40499,2497844,F
40500,2193179,F
40501,2641346,F
40502,3397381,T
40503,1180348,F
40504,2043618,T
40505,1293981,F
40506,1724803,T
40507,669416,F
40508,2348132,F
40509,2390867,F
40510,2774399,T
40511,1244117,T
40512,2145035,F
40513,445303,T
40514,1230902,F
40515,431462,T
40516,1061892,F
40517,87933,F
40518,3133642,T
40519,2652915,F
40520,894291,T
40521,640464,F
40522,2103543,F
40523,336370,F
40524,2194726,T
40525,64985,F
40526,583198,F
40527,1773982,F
40528,583103,F
40529,1029853,F
40530,2646597,F
40531,1745235,F
40532,824825,F
40533,3223243,F
40534,730218,F
40535,977773,F
40536,1094484,T
40537,2220738,T
40538,1822524,F
40539,2144257,F
40540,985723,F
40541,3406346,F
40542,373008,F
40543,1126403,F
40544,1719576,F
40545,1327498,F
40546,226254,F
40547,1851170,T
40548,2699723,F
40549,3216680,T
40550,441390,T
40551,2450090,F
40552,1149695,F
40553,2549244,T
40554,1225156,F
40555,1062733,F
40556,2926095,F
40557,2837212,F
40558,336577,F
40559,1710074,F
40560,115455,F
40561,2688349,T
40562,1773343,F
40563,1951520,F
40564,1358990,T
40565,1204600,F
40566,2412915,F
40567,2999681,F
40568,3265159,F
40569,506193,F
40570,430248,F
40571,2817391,F
40572,3138974,F
40573,861723,F
40574,2158829,F
40575,2735067,F
40576,2320570,F
40577,2594344,F
40578,1494199,F
40579,2633516,F
40580,2283027,F
40581,2655298,F
40582,1766820,F
40583,1304448,F
40584,2734913,F
40585,1164833,F
40586,2673882,F
40587,1682323,F
40588,827193,F
40589,2877116,F
40590,2001615,T
40591,195579,F
40592,1966607,F
40593,1131482,T
40594,3168158,F
40595,1316976,F
40596,956256,F
40597,2172135,F
40598,1335586,F
40599,907656,F
40600,6454,F
40601,2570810,F
40602,2744819,F
40603,367500,F
40604,949298,F
40605,1726407,T
40606,414534,F
40607,37451,T
40608,249825,F
40609,2469855,T
40610,1692754,F
40611,1355724,T
40612,2479042,F
40613,124798,F
40614,640572,F
40615,2085118,F
40616,1377363,T
40617,1893519,F
40618,465095,F
40619,2950088,T
40620,2896566,F
40621,1122410,F
40622,2707597,T
40623,1995366,F
40624,901108,F
40625,2196451,F
40626,1770335,F
40627,1759037,F
40628,1862541,F
40629,697389,T
40630,1843144,F
40631,3149531,F
40632,2171999,F
40633,1392499,F
40634,1786532,F
40635,2256435,F
40636,17374,T
40637,772111,F
40638,2142666,F
40639,864768,F
40640,3398171,F
40641,3114563,F
40642,3321775,T
40643,831047,T
40644,3213876,T
40645,2241790,F
40646,53070,T
40647,1353501,T
40648,2893871,F
40649,1987396,T
40650,57969,F
40651,3242125,F
40652,2218318,F
40653,2481171,F
40654,2488423,F
40655,1494897,F
40656,2943674,F
40657,594312,T
40658,654955,F
40659,427531,T
40660,1371539,F
40661,1196014,T
40662,2313293,T
40663,939431,F
40664,444039,T
40665,3319777,F
40666,1148780,F
40667,272412,T
40668,2049777,F
40669,40601,F
40670,873857,F
40671,252345,F
40672,1748840,F
40673,2751586,F
40674,390893,F
40675,3150723,F
40676,473959,F
40677,1684699,F
40678,285409,F
40679,1248691,F
40680,1255972,F
40681,2947993,F
40682,3329142,F
40683,798017,F
40684,1893406,F
40685,2959019,T
40686,210473,F
40687,65925,T
40688,1189009,T
40689,1911259,F
40690,2987100,F
40691,2420670,F
40692,3049881,T
40693,3195410,F
40694,3375701,T
40695,1021600,T
40696,3268786,T
40697,1528507,F
40698,788536,F
40699,1847700,T
40700,855933,F
40701,2815034,T
40702,3347608,F
40703,1029665,F
40704,2500143,F
40705,135781,F
40706,1015988,F
40707,687288,T
40708,1884652,F
40709,2458832,F
40710,3182988,F
40711,1483968,F
40712,968898,T
40713,1851513,F
40714,1758281,F
40715,1966743,F
40716,1443490,F
40717,3128272,F
40718,735842,F
40719,1415580,F
40720,3085754,F
40721,272686,F
40722,1865612,F
40723,1984208,F
40724,1440162,T
40725,3109580,F
40726,1557708,T
40727,2767993,F
40728,387832,F
40729,1905333,T
40730,1481064,F
40731,2203715,F
40732,2677064,F
40733,2826972,F
40734,24707,F
40735,1788735,T
40736,767981,F
40737,3208372,F
40738,2094007,F
40739,3181764,F
40740,2122070,F
40741,2655473,F
40742,1098865,F
40743,946354,F
40744,3391124,F
40745,2565125,F
40746,1364550,T
40747,1012137,F
40748,1372829,F
40749,1433237,T
40750,2194915,F
40751,2353230,F
40752,2554098,F
40753,679645,F
40754,1784437,F
40755,2431239,T
40756,1813292,T
40757,3041246,T
40758,2317061,T
40759,2113509,F
40760,2413158,F
40761,2278886,F
40762,1352691,F
40763,96751,T
40764,1706397,F
40765,2551484,F
40766,551821,F
40767,1976573,T
40768,581246,F
40769,1903694,F
40770,1701726,T
40771,2449092,T
40772,1757627,F
40773,2427272,T
40774,1541145,F
40775,940288,F
40776,3152702,T
40777,23192,T
40778,2961258,F
40779,3420021,T
40780,2646002,F
40781,685757,F
40782,1452251,F
40783,472245,T
40784,1479755,F
40785,1071236,F
40786,421126,F
40787,2269512,T
40788,42447,F
40789,631758,F
40790,1611946,T
40791,423892,T
40792,851199,F
40793,2934214,F
40794,58886,T
40795,1252416,T
40796,471258,T
40797,437949,F
40798,159617,T
40799,937166,T
40800,2096617,F
40801,1810549,F
40802,2169488,T
40803,1833259,F
40804,1816853,T
40805,717153,F
40806,678826,T
40807,1281087,F
40808,2995481,F
40809,776550,F
40810,850240,T
40811,1921450,F
40812,1028808,F
40813,1311702,F
40814,2581200,F
40815,1383847,T
40816,2770740,F
40817,112699,T
40818,1627548,F
40819,1898167,F
40820,998902,F
40821,2380101,T
40822,2081120,F
40823,722698,F
40824,3256418,T
40825,1077115,F
40826,3074861,F
40827,2603165,F
40828,2880533,F
40829,425796,F
40830,363415,F
40831,515332,T
40832,3312970,F
40833,2533330,T
40834,510587,T
40835,2742954,T
40836,1424580,T
40837,211840,F
40838,256251,T
40839,1082528,T
40840,1955989,F
40841,2620951,F
40842,2756956,F
40843,387319,T
40844,2268160,F
40845,2483332,F
40846,942993,F
40847,3097037,F
40848,3153285,T
40849,46936,F
40850,944729,F
40851,1553406,F
40852,3398326,T
40853,161012,T
40854,2273745,F
40855,290214,F
40856,479748,T
40857,2987495,F
40858,3192147,F
40859,1214991,F
40860,1395816,F
40861,1741302,F
40862,1657435,F
40863,104368,F
40864,207400,F
40865,3353018,T
40866,3245375,T
40867,446644,F
40868,1982701,F
40869,1190338,F
40870,2147121,T
40871,1052197,F
40872,571086,F
40873,942784,F
40874,1437523,F
40875,1012807,T
40876,1157348,F
40877,567343,F
40878,2281692,F
40879,534840,F
40880,591064,T
40881,3126923,F
40882,866319,T
40883,2182738,F
40884,1796500,T
40885,2310461,F
40886,2105624,F
40887,1423946,F
40888,2183593,F
40889,213828,F
40890,1936223,F
40891,321264,F
40892,2344930,T
40893,1164239,F
40894,3040604,F
40895,1041901,F
40896,3059741,T
40897,1615095,T
40898,3407389,F
40899,847421,T
40900,742356,F
40901,2665073,F
40902,1377549,T
40903,2616053,F
40904,499716,T
40905,913140,F
40906,2352905,T
40907,226282,F
40908,1012802,F
40909,2415000,F
40910,2906779,F
40911,3374902,T
40912,1892066,F
40913,2712200,T
40914,751608,T
40915,2820590,F
40916,425804,F
40917,1183008,F
40918,1819831,F
40919,1963422,T
40920,2568375,T
40921,650682,F
40922,1065502,F
40923,3194970,T
40924,1108609,F
40925,795340,F
40926,890131,F
40927,1169645,T
40928,1219690,F
40929,3130853,F
40930,1276175,F
40931,2731913,F
40932,1565544,F
40933,2425596,F
40934,1089182,F
40935,171118,F
40936,2942047,F
40937,183498,F
40938,2180910,F
40939,2391044,F
40940,376127,F
40941,2851963,T
40942,3288091,F
40943,932354,F
40944,3249039,T
40945,2961851,F
40946,1529874,T
40947,1785017,F
40948,2910371,F
40949,2923079,F
40950,2650329,T
40951,85974,F
40952,1054681,F
40953,1140291,F
40954,3350554,F
40955,155146,T
40956,1304434,F
40957,985146,F
40958,1881950,F
40959,1355137,F
40960,2028943,F
40961,1535028,F
40962,3306560,F
40963,2267446,F
40964,1129996,T
40965,702378,T
40966,2362135,T
40967,1220243,F
40968,678442,T
40969,449375,F
40970,264295,F
40971,1004737,F
40972,3123891,F
40973,3043575,T
40974,2324510,F
40975,781195,T
40976,2301639,F
40977,2319127,F
40978,3408224,F
40979,649903,F
40980,3328417,F
40981,2349027,F
40982,827828,T
40983,1240901,F
40984,1724207,F
40985,2817842,T
40986,2719945,F
40987,1595566,F
40988,386187,T
40989,464334,F
40990,563068,F
40991,1073968,T
40992,2754766,F
40993,3071003,F
40994,3196741,T
40995,2042304,F
40996,1688524,F
40997,1620314,F
40998,10526,F
40999,162437,F
41000,1298866,F
41001,1893026,T
41002,2118575,F
41003,25941,F
41004,3386979,F
41005,1764377,F
41006,3273012,F
41007,1323983,F
41008,3100098,T
41009,1740892,T
41010,2533206,F
41011,2257487,F
41012,202722,T
41013,49966,T
41014,1905545,F
41015,382717,F
41016,1209196,F
41017,824221,F
41018,3047691,F
41019,1800716,F
41020,3214045,T
41021,800065,F
41022,2465390,T
41023,811348,F
41024,2819503,F
41025,3300370,F
41026,345890,F
41027,2863725,F
41028,2258336,F
41029,2454304,T
41030,1858488,F
41031,1808337,F
41032,2251797,F
41033,192516,F
41034,2077770,F
41035,529520,T
41036,1008757,F
41037,2905489,F
41038,399789,F
41039,2045753,T
41040,598042,T
41041,1222272,F
41042,1074192,F
41043,1980818,F
41044,813088,T
41045,1052623,F
41046,1213586,F
41047,3411301,T
41048,306592,F
41049,1817929,F
41050,2029857,T
41051,1031188,F
41052,1046344,T
41053,1048357,F
41054,711609,F
41055,2689580,T
41056,73010,F
41057,2312220,T
41058,1202627,F
41059,1283557,T
41060,3229999,F
41061,2084835,F
41062,983263,F
41063,204964,F
41064,3198513,T
41065,1600467,T
41066,1029535,T
41067,796839,F
41068,943911,F
41069,122432,T
41070,1665009,F
41071,2637169,T
41072,1648472,F
41073,874091,F
41074,2615933,T
41075,2062948,T
41076,48302,F
41077,2922627,F
41078,3048344,T
41079,2683303,F
41080,1375972,F
41081,1305172,T
41082,757396,F
41083,1155525,F
41084,969517,T
41085,1632084,T
41086,999531,T
41087,512468,F
41088,204803,T
41089,3308837,T
41090,2151633,F
41091,249540,F
41092,2498225,F
41093,3001422,F
41094,985123,F
41095,467533,F
41096,36838,T
41097,802852,F
41098,2830683,F
41099,389122,F
41100,2424635,F
41101,3357003,F
41102,1967265,F
41103,969148,F
41104,2085359,T
41105,3281967,F
41106,2366818,T
41107,98944,T
41108,561399,T
41109,1853924,F
41110,3334134,F
41111,970729,F
